rollout/ep_len 	steps  	wall_time             	bin
           4.0 	168425 	 443.81969592173897   	 440
           3.0 	168430 	 443.82623375256856   	 440
           4.0 	168468 	 443.8780369758606    	 440
           4.0 	168492 	 443.91122672955197   	 440
           4.0 	168538 	 443.9777167479197    	 440
           3.0 	168549 	 443.9928187608719    	 440
           3.0 	168658 	 444.1426460345586    	 440
           4.0 	168663 	 444.14946298599244   	 440
           3.0 	168679 	 444.17189414898553   	 440
           6.0 	168722 	 444.2345166683197    	 440
           5.0 	168727 	 444.24199372529984   	 440
           3.0 	168772 	 444.30580745140713   	 440
           3.0 	168805 	 444.3497452775637    	 440
           3.0 	168845 	 444.4041618625323    	 440
           4.0 	168883 	 444.45820055802665   	 440
           3.0 	168888 	 444.4652942736944    	 440
           4.0 	169010 	 444.63204547961556   	 440
           4.0 	169024 	 444.6499038855235    	 440
           3.0 	169054 	 444.69142773151395   	 440
           4.0 	169064 	 444.70523960193      	 440
           3.0 	169071 	 444.71505162715914   	 440
           3.0 	169139 	 444.8067810455958    	 440
           4.0 	169148 	 444.81874486605324   	 440
           3.0 	169187 	 444.87239286104835   	 440
           3.0 	169197 	 444.8868626912435    	 440
           3.0 	169207 	 444.90178174177805   	 440
           3.0 	169213 	 444.9094725489616    	 440
           3.0 	169221 	 444.91964804728826   	 440
           5.0 	169225 	 444.925798479716     	 440
           3.0 	169287 	 445.0079828222593    	 440
           4.0 	169327 	 445.0637493491173    	 440
           5.0 	169342 	 445.08381134668986   	 440
           3.0 	169366 	 445.11721850236256   	 440
           3.0 	169387 	 445.14724646409354   	 440
           3.0 	169416 	 445.1867737372716    	 440
           3.0 	169586 	 445.4172860980034    	 440
           3.0 	169649 	 445.50570712486905   	 440
           3.0 	169781 	 445.6869715889295    	 440
           4.0 	169798 	 445.7102339744568    	 440
           3.0 	169857 	 445.79079200426736   	 440
           3.0 	169938 	 445.89957098563514   	 440
           3.0 	169946 	 445.9105499903361    	 440
           3.0 	169955 	 445.92247199614843   	 440
           3.0 	169983 	 445.9610884745916    	 440
           3.0 	169993 	 445.9740089615186    	 440
           3.0 	170087 	 446.10226356983185   	 440
           3.0 	170125 	 446.1528777440389    	 440
           3.0 	170148 	 446.18328054348626   	 440
           3.0 	170220 	 446.2861383597056    	 440
           4.0 	170278 	 446.3673667271932    	 440
           3.0 	170317 	 446.4215961972872    	 440
           4.0 	170366 	 446.4887572248777    	 440
           4.0 	170437 	 446.58569622039795   	 440
           3.0 	170451 	 446.6041461825371    	 440
           3.0 	170457 	 446.61157679160436   	 440
           3.0 	170470 	 446.6292267918587    	 440
           3.0 	170474 	 446.63417120774585   	 440
           3.0 	170581 	 446.7788158138593    	 440
           3.0 	170668 	 446.9005221525828    	 440
           3.0 	170708 	 446.95380195379255   	 440
           4.0 	170725 	 446.9778622746468    	 440
           4.0 	170758 	 447.02289254665374   	 440
           5.0 	170826 	 447.1162122408549    	 440
           4.0 	170834 	 447.12736168305076   	 440
           3.0 	170846 	 447.14429990847907   	 440
           3.0 	170912 	 447.2329044898351    	 440
           3.0 	170981 	 447.33313155968983   	 440
           3.0 	170992 	 447.34833307266234   	 440
           4.0 	171065 	 447.4466954469681    	 440
           3.0 	171090 	 447.48269184033074   	 440
           3.0 	171093 	 447.4863826870918    	 440
           4.0 	171149 	 447.5628511110942    	 440
           3.0 	171150 	 447.5641785701116    	 440
           5.0 	171151 	 447.5661743283272    	 440
           3.0 	171183 	 447.60788212219876   	 440
           3.0 	171212 	 447.6453416744868    	 440
           3.0 	171224 	 447.6606383721034    	 440
           3.0 	171334 	 447.8077779372533    	 440
           3.0 	171455 	 447.97057756582893   	 440
           3.0 	171457 	 447.97302739222846   	 440
           3.0 	171527 	 448.0666753013929    	 440
           3.0 	171571 	 448.1265031933784    	 440
           3.0 	171593 	 448.1557503938675    	 440
           3.0 	171595 	 448.1582001209259    	 440
           3.0 	171629 	 448.2042793472608    	 440
           3.0 	171668 	 448.25703199704486   	 440
           3.0 	171731 	 448.34212146202725   	 440
           4.0 	171791 	 448.42376305262246   	 440
           3.0 	171830 	 448.47719523509346   	 440
           4.0 	171878 	 448.5435787876447    	 440
           4.0 	171942 	 448.63115398486457   	 440
           3.0 	171946 	 448.63627488215764   	 440
           3.0 	171982 	 448.6844683408737    	 440
           5.0 	172005 	 448.7161950349808    	 440
           3.0 	172092 	 448.8352901776632    	 440
           3.0 	172123 	 448.87944291035336   	 440
           3.0 	172133 	 448.8929351210594    	 440
           3.0 	172150 	 448.9144423524539    	 440
           3.0 	172164 	 448.93197888533274   	 440
           3.0 	172206 	 448.98795632521313   	 440
           3.0 	172214 	 448.9984583457311    	 440
           4.0 	172495 	 449.3786306619644    	 440
           3.0 	172519 	 449.40979429880775   	 440
           3.0 	172549 	 449.4522930820783    	 440
           3.0 	172627 	 449.5590595761935    	 440
           3.0 	172629 	 449.5615489204725    	 440
           3.0 	172687 	 449.63909485340116   	 440
           4.0 	172733 	 449.7020945747693    	 440
           3.0 	172841 	 449.8507298668226    	 440
           3.0 	172924 	 449.9632159511248    	 440
           4.0 	172943 	 449.9888393243154    	 440
           3.0 	172954 	 450.0029707511266    	 440
           3.0 	172963 	 450.0145333250364    	 440
           3.0 	172974 	 450.03044340610506   	 440
           3.0 	173002 	 450.0674456040064    	 440
           3.0 	173023 	 450.0945087035497    	 440
           3.0 	173031 	 450.10577512979506   	 440
           4.0 	173119 	 450.22263823747636   	 440
           3.0 	173161 	 450.2811097542445    	 440
           3.0 	173169 	 450.2924163341522    	 440
           3.0 	173242 	 450.39103851715726   	 440
           4.0 	173246 	 450.3962670644124    	 440
           3.0 	173344 	 450.530959268411     	 440
           3.0 	173420 	 450.6379141807556    	 440
           3.0 	173455 	 450.68621529340743   	 440
           3.0 	173475 	 450.7128016034762    	 440
           3.0 	173607 	 450.8875813047091    	 440
           3.0 	173619 	 450.90394182602563   	 440
           3.0 	173655 	 450.9523039619128    	 440
           3.0 	173672 	 450.975426308314     	 440
           3.0 	173704 	 451.0195568283399    	 440
           3.0 	173769 	 451.110290257136     	 440
           3.0 	173781 	 451.1279015580813    	 440
           3.0 	173786 	 451.1347003618876    	 440
           3.0 	173801 	 451.15501881837844   	 440
           4.0 	173822 	 451.18300923506416   	 440
           3.0 	173830 	 451.1945667425791    	 440
           3.0 	173907 	 451.2972797552745    	 440
           3.0 	173928 	 451.3257184823354    	 440
           3.0 	173939 	 451.3395998835564    	 440
           4.0 	174032 	 451.46792147954307   	 440
           3.0 	174035 	 451.47159820397695   	 440
           4.0 	174049 	 451.4900024453799    	 440
           3.0 	174066 	 451.5118667840958    	 440
           3.0 	174073 	 451.52100497484207   	 440
           3.0 	174132 	 451.60147321621577   	 440
           3.0 	174148 	 451.6224563797315    	 440
           4.0 	174266 	 451.78065157731373   	 440
           4.0 	174278 	 451.7968314131101    	 440
           5.0 	174317 	 451.8502214431763    	 440
           4.0 	174343 	 451.88513445854187   	 440
           4.0 	174344 	 451.8868091106415    	 440
           3.0 	174396 	 451.95441164970396   	 440
           4.0 	174481 	 452.06780642668406   	 440
           4.0 	174499 	 452.09119414488475   	 440
           3.0 	174519 	 452.11860871712366   	 440
           3.0 	174536 	 452.14245845476785   	 440
           3.0 	174544 	 452.1537711461385    	 440
           3.0 	174575 	 452.1942680279414    	 440
           4.0 	174647 	 452.2931734085083    	 440
           3.0 	174660 	 452.3111725449562    	 440
           4.0 	174711 	 452.38046040932335   	 440
           3.0 	174843 	 452.56234290202457   	 440
           3.0 	174854 	 452.57585558493935   	 440
           4.0 	174901 	 452.6374939362208    	 440
           3.0 	174948 	 452.70245446364083   	 440
           3.0 	174986 	 452.7528330087662    	 440
           3.0 	175087 	 452.88887403011324   	 440
           3.0 	175124 	 452.938507326444     	 440
           5.0 	175192 	 453.03059994777044   	 440
           3.0 	175204 	 453.04594782193504   	 440
           3.0 	175273 	 453.14065681298575   	 440
           3.0 	175279 	 453.1487840215365    	 440
           3.0 	175281 	 453.15137759844464   	 440
           4.0 	175306 	 453.1852105140686    	 440
           3.0 	175328 	 453.2157257159551    	 440
           4.0 	175355 	 453.25250374476116   	 440
           3.0 	175368 	 453.26969017585117   	 440
           3.0 	175394 	 453.3041754325231    	 440
           3.0 	175410 	 453.3253251115481    	 440
           3.0 	175419 	 453.3374006430308    	 440
           3.0 	175435 	 453.3584122101466    	 440
           3.0 	175473 	 453.4101687669754    	 440
           3.0 	175525 	 453.4805888175964    	 440
           3.0 	175597 	 453.57892408768333   	 440
           3.0 	175635 	 453.6294669230779    	 440
           4.0 	175712 	 453.7325228969256    	 440
           3.0 	175714 	 453.73495203256607   	 440
           3.0 	175717 	 453.7386493285497    	 440
           4.0 	175764 	 453.80293438831967   	 440
           3.0 	175775 	 453.81716964244845   	 440
           3.0 	175829 	 453.888742184639     	 440
           3.0 	175863 	 453.9352718949318    	 440
           3.0 	175869 	 453.94499778350195   	 440
           3.0 	175885 	 453.96567988793055   	 440
           3.0 	175931 	 454.02531896829606   	 440
           3.0 	175939 	 454.03718400001526   	 440
           3.0 	175943 	 454.04350773890815   	 440
           3.0 	176003 	 454.1255668759346    	 440
           4.0 	176043 	 454.17900483210883   	 440
           3.0 	176071 	 454.2171558419863    	 440
           4.0 	176171 	 454.3557470361392    	 440
           3.0 	176353 	 454.5971517880758    	 440
           3.0 	176444 	 454.7207388997078    	 440
           4.0 	176451 	 454.72995086510974   	 440
           3.0 	176480 	 454.7713488181432    	 440
           3.0 	176519 	 454.82363768021264   	 440
           3.0 	176638 	 454.98596555391947   	 440
           3.0 	176725 	 455.10409524440763   	 440
           3.0 	176736 	 455.1192871292432    	 440
           3.0 	176766 	 455.15892672141393   	 440
           4.0 	176836 	 455.2523889740308    	 440
           3.0 	176858 	 455.28236769835155   	 440
           4.0 	176870 	 455.29927232662834   	 440
           3.0 	176888 	 455.32231162786485   	 440
           3.0 	176940 	 455.39376389980316   	 440
           3.0 	177082 	 455.5870851159096    	 440
           3.0 	177142 	 455.66744171381      	 440
           3.0 	177202 	 455.7492499391238    	 440
           3.0 	177232 	 455.78863565921785   	 440
           3.0 	177261 	 455.83110413948697   	 440
           3.0 	177294 	 455.8791324138641    	 440
           3.0 	177345 	 455.9516261180242    	 440
           3.0 	177374 	 455.9912149588267    	 440
           3.0 	177377 	 455.9952219247818    	 440
           3.0 	177401 	 456.0289947271347    	 440
           4.0 	177409 	 456.04033162991203   	 440
           3.0 	177410 	 456.0416517496109    	 440
           4.0 	177421 	 456.0581151644389    	 440
           3.0 	177484 	 456.1439684589704    	 440
           4.0 	177504 	 456.1712743639946    	 440
           4.0 	177551 	 456.2417499701182    	 440
           3.0 	177632 	 456.3526610414187    	 440
           3.0 	177635 	 456.3562952240308    	 440
           5.0 	177668 	 456.4001994291941    	 440
           3.0 	177678 	 456.4140012820562    	 440
           3.0 	177724 	 456.47790101369225   	 440
           3.0 	177730 	 456.48720237016676   	 440
           3.0 	177799 	 456.5823638518651    	 440
           3.0 	177846 	 456.6462715903918    	 440
           3.0 	177896 	 456.7114117662112    	 440
           3.0 	177922 	 456.74550599654515   	 440
           3.0 	177956 	 456.7909657875697    	 440
           3.0 	177980 	 456.82340089480084   	 440
           3.0 	178043 	 456.9072462558746    	 440
           3.0 	178048 	 456.9134443362554    	 440
           3.0 	178095 	 456.97635983228685   	 440
           4.0 	178116 	 457.0062017679214    	 440
           3.0 	178140 	 457.0381439288457    	 440
           3.0 	178364 	 457.34060448408127   	 440
           3.0 	178384 	 457.36612062454225   	 440
           3.0 	178469 	 457.4796389857928    	 440
           3.0 	178488 	 457.50471280415854   	 440
           3.0 	178526 	 457.55617074171704   	 440
           3.0 	178528 	 457.5585852066676    	 440
           3.0 	178550 	 457.58860690196354   	 440
           3.0 	178561 	 457.60324816306434   	 440
           3.0 	178617 	 457.67555882930753   	 440
           3.0 	178683 	 457.7615753531456    	 440
           5.0 	178725 	 457.8223077774048    	 440
           4.0 	178781 	 457.89849195082985   	 440
           3.0 	178782 	 457.8998107353846    	 440
           4.0 	178791 	 457.91262948910395   	 440
           4.0 	178798 	 457.9224659403165    	 440
           3.0 	178878 	 458.0326587677002    	 440
           4.0 	178879 	 458.03427723646166   	 440
           3.0 	178902 	 458.0645452181498    	 440
           4.0 	178905 	 458.0701418836912    	 440
           3.0 	178932 	 458.10849182605745   	 440
           3.0 	179009 	 458.2131627480189    	 440
           3.0 	179131 	 458.3810188651085    	 440
           3.0 	179207 	 458.48651425043744   	 440
           3.0 	179236 	 458.5250541845957    	 440
           3.0 	179328 	 458.6503511508306    	 440
           3.0 	179345 	 458.67281925678253   	 440
           3.0 	179401 	 458.74524870316185   	 440
           3.0 	179526 	 458.9160327474276    	 440
           3.0 	179559 	 458.95926340023675   	 440
           3.0 	179724 	 459.1841692606608    	 440
           3.0 	179841 	 459.3419441978137    	 440
           3.0 	179862 	 459.36893621683123   	 440
           3.0 	179894 	 459.4106563806534    	 440
           3.0 	179951 	 459.48945242961247   	 440
           3.0 	179968 	 459.51445256869      	 440
           3.0 	180038 	 459.6087921778361    	 440
           3.0 	180128 	 459.72800399859744   	 440
           3.0 	180306 	 459.96495875517525   	 440
           3.0 	180385 	 460.070185705026     	 460
           4.0 	180419 	 460.1153992096583    	 460
           3.0 	180455 	 460.16375046571096   	 460
           3.0 	180475 	 460.1891709327698    	 460
           4.0 	180492 	 460.21349744796754   	 460
           3.0 	180532 	 460.2679545601209    	 460
           4.0 	180582 	 460.33380978107454   	 460
           3.0 	180595 	 460.3502677321434    	 460
           3.0 	180610 	 460.3699615518252    	 460
           3.0 	180613 	 460.37361139853795   	 460
           3.0 	180638 	 460.4055915315946    	 460
           3.0 	180694 	 460.47958385944366   	 460
           3.0 	180730 	 460.5251934170723    	 460
           3.0 	180867 	 460.7136063536008    	 460
           3.0 	180909 	 460.7692024111748    	 460
           3.0 	180999 	 460.8860803763072    	 460
           3.0 	181034 	 460.93104919989906   	 460
           3.0 	181079 	 460.99101785421374   	 460
           4.0 	181091 	 461.0071709473928    	 460
           4.0 	181195 	 461.1466795325279    	 460
           3.0 	181205 	 461.1604599197706    	 460
           4.0 	181256 	 461.22954517205557   	 460
           4.0 	181272 	 461.25148892800013   	 460
           5.0 	181326 	 461.32465396324795   	 460
           3.0 	181336 	 461.33778621753055   	 460
           3.0 	181402 	 461.4284549792608    	 460
           3.0 	181464 	 461.51146202087403   	 460
           4.0 	181552 	 461.63195941448214   	 460
           3.0 	181691 	 461.81708600521085   	 460
           4.0 	181715 	 461.8491253654162    	 460
           4.0 	181765 	 461.91634856859844   	 460
           3.0 	181857 	 462.0365554610888    	 460
           5.0 	181914 	 462.1141877214114    	 460
           3.0 	181953 	 462.16528770526253   	 460
           3.0 	181955 	 462.1677316069603    	 460
           3.0 	181972 	 462.1895352125168    	 460
           4.0 	182051 	 462.2945324142774    	 460
           4.0 	182082 	 462.3353359699249    	 460
           3.0 	182145 	 462.41933928728105   	 460
           3.0 	182148 	 462.42305369377135   	 460
           3.0 	182162 	 462.4413932402929    	 460
           3.0 	182185 	 462.4719545404116    	 460
           3.0 	182187 	 462.474404044946     	 460
           3.0 	182246 	 462.55171617269514   	 460
           4.0 	182264 	 462.5757665832837    	 460
           3.0 	182275 	 462.5901885231336    	 460
           4.0 	182307 	 462.6333758234978    	 460
           3.0 	182449 	 462.8220152616501    	 460
           4.0 	182524 	 462.92392220894493   	 460
           3.0 	182542 	 462.9495370864868    	 460
           3.0 	182543 	 462.9507741530736    	 460
           3.0 	182705 	 463.16860498189925   	 460
           3.0 	182833 	 463.34225004116695   	 460
           3.0 	183008 	 463.57860247691474   	 460
           3.0 	183018 	 463.5909087816874    	 460
           3.0 	183146 	 463.7597507357597    	 460
           3.0 	183149 	 463.76357142925264   	 460
           4.0 	183153 	 463.7688759962718    	 460
           3.0 	183167 	 463.78957222302756   	 460
           3.0 	183218 	 463.8570520957311    	 460
           3.0 	183219 	 463.85828992923103   	 460
           3.0 	183260 	 463.91210501591365   	 460
           3.0 	183293 	 463.9572649717331    	 460
           3.0 	183343 	 464.02434650659563   	 460
           3.0 	183362 	 464.0495874166489    	 460
           4.0 	183386 	 464.0826106627782    	 460
           4.0 	183434 	 464.14711404244105   	 460
           5.0 	183438 	 464.15287995735804   	 460
           4.0 	183456 	 464.17799162864685   	 460
           3.0 	183462 	 464.1857249299685    	 460
           3.0 	183505 	 464.246561396122     	 460
           4.0 	183568 	 464.3317240873973    	 460
           3.0 	183652 	 464.44187605778376   	 460
           3.0 	183739 	 464.5582490523656    	 460
           3.0 	183854 	 464.7106947898865    	 460
           3.0 	183887 	 464.7579562107722    	 460
           3.0 	183905 	 464.7805708527565    	 460
           3.0 	184005 	 464.9136753519376    	 460
           4.0 	184053 	 464.9781072338422    	 460
           3.0 	184069 	 464.99897895654044   	 460
           4.0 	184098 	 465.0384662071864    	 460
           3.0 	184133 	 465.08416849772135   	 460
           3.0 	184215 	 465.1944732586543    	 460
           3.0 	184239 	 465.22563569148383   	 460
           3.0 	184301 	 465.30952134529747   	 460
           3.0 	184412 	 465.46211332877476   	 460
           4.0 	184422 	 465.47488396962484   	 460
           4.0 	184428 	 465.4830413778623    	 460
           4.0 	184495 	 465.5718507687251    	 460
           3.0 	184531 	 465.61843091249466   	 460
           4.0 	184545 	 465.63780347108843   	 460
           3.0 	184589 	 465.70011669397354   	 460
           3.0 	184677 	 465.81824223597846   	 460
           3.0 	184779 	 465.94890645345055   	 460
           3.0 	184829 	 466.01334491570793   	 460
           3.0 	184981 	 466.2144137740135    	 460
           3.0 	184983 	 466.2168516556422    	 460
           3.0 	184992 	 466.2289759318034    	 460
           3.0 	185034 	 466.2851199030876    	 460
           3.0 	185083 	 466.3496357560158    	 460
           3.0 	185090 	 466.3583861788114    	 460
           3.0 	185134 	 466.41861777305604   	 460
           3.0 	185150 	 466.4404054005941    	 460
           3.0 	185153 	 466.44647642374036   	 460
           4.0 	185159 	 466.4554056843122    	 460
           3.0 	185247 	 466.57618159453074   	 460
           3.0 	185286 	 466.62654783725736   	 460
           3.0 	185302 	 466.6489588777224    	 460
           3.0 	185317 	 466.6702452818553    	 460
           3.0 	185480 	 466.89287796020506   	 460
           3.0 	185494 	 466.9113641778628    	 460
           3.0 	185574 	 467.01893299420675   	 460
           3.0 	185585 	 467.03276397387185   	 460
           3.0 	185602 	 467.05473484595615   	 460
           3.0 	185657 	 467.1323138475418    	 460
           3.0 	185701 	 467.19017629623414   	 460
           4.0 	185705 	 467.1960300326347    	 460
           3.0 	185763 	 467.2751729607582    	 460
           3.0 	185776 	 467.2923409024874    	 460
           3.0 	185932 	 467.5018090287844    	 460
           4.0 	185942 	 467.51540933450065   	 460
           4.0 	186021 	 467.62042151292167   	 460
           4.0 	186063 	 467.677111518383     	 460
           3.0 	186110 	 467.7429149866104    	 460
           3.0 	186118 	 467.7534758448601    	 460
           3.0 	186147 	 467.79121634165443   	 460
           3.0 	186187 	 467.84387906392413   	 460
           4.0 	186218 	 467.88658131361007   	 460
           4.0 	186238 	 467.91237630049386   	 460
           3.0 	186242 	 467.9172214190165    	 460
           3.0 	186258 	 467.9372851371765    	 460
           4.0 	186282 	 467.96909281015394   	 460
           3.0 	186335 	 468.041271563371     	 460
           3.0 	186407 	 468.13837184906004   	 460
           3.0 	186466 	 468.2161529898643    	 460
           3.0 	186475 	 468.228652270635     	 460
           3.0 	186516 	 468.2818350672722    	 460
           3.0 	186588 	 468.37577551205953   	 460
           3.0 	186601 	 468.3928824861844    	 460
           3.0 	186657 	 468.46917350292205   	 460
           3.0 	186695 	 468.52088845968245   	 460
           3.0 	186699 	 468.52667503356935   	 460
           3.0 	186754 	 468.6015216231346    	 460
           3.0 	186787 	 468.6472201347351    	 460
           3.0 	186871 	 468.758778599898     	 460
           3.0 	186872 	 468.75995680491127   	 460
           3.0 	186891 	 468.7852459271749    	 460
           3.0 	186892 	 468.7864566365878    	 460
           3.0 	186894 	 468.7889054377874    	 460
           4.0 	186926 	 468.8330344835917    	 460
           3.0 	186933 	 468.8428362170855    	 460
           3.0 	186948 	 468.86304841836295   	 460
           3.0 	186952 	 468.86828498045605   	 460
           3.0 	186974 	 468.89727751413983   	 460
           3.0 	186987 	 468.91348887284596   	 460
           3.0 	186994 	 468.9224152723948    	 460
           3.0 	187127 	 469.09879857699076   	 460
           3.0 	187145 	 469.12224883238474   	 460
           3.0 	187159 	 469.1404035170873    	 460
           3.0 	187268 	 469.287591946125     	 460
           4.0 	187283 	 469.3090625166893    	 460
           4.0 	187303 	 469.3365250190099    	 460
           4.0 	187310 	 469.345664481322     	 460
           3.0 	187367 	 469.4243511557579    	 460
           3.0 	187378 	 469.43843863805137   	 460
           3.0 	187409 	 469.47989188432695   	 460
           3.0 	187447 	 469.5341118852297    	 460
           3.0 	187565 	 469.69704574743906   	 460
           3.0 	187624 	 469.7785743554433    	 460
           3.0 	187648 	 469.81271630922953   	 460
           3.0 	187668 	 469.83838425079983   	 460
           3.0 	187672 	 469.84414629538855   	 460
           3.0 	187688 	 469.86640379428866   	 460
           3.0 	187862 	 470.10139040152234   	 460
           5.0 	187895 	 470.14537720282874   	 460
           3.0 	187916 	 470.17431523005166   	 460
           3.0 	187956 	 470.2307879885038    	 460
           3.0 	187985 	 470.26905519564946   	 460
           3.0 	188020 	 470.3139130671819    	 460
           3.0 	188037 	 470.33718371391296   	 460
           4.0 	188180 	 470.52674473921456   	 460
           3.0 	188220 	 470.580243730545     	 460
           3.0 	188263 	 470.63818042675655   	 460
           3.0 	188292 	 470.6770636598269    	 460
           3.0 	188340 	 470.74049845933916   	 460
           3.0 	188367 	 470.77791303396225   	 460
           3.0 	188371 	 470.7836704651515    	 460
           3.0 	188409 	 470.8347196976344    	 460
           4.0 	188443 	 470.87912952105205   	 460
           3.0 	188526 	 470.988007569313     	 460
           3.0 	188611 	 471.10578120152155   	 460
           3.0 	188623 	 471.12092905044557   	 460
           3.0 	188641 	 471.14546296199165   	 460
           3.0 	188650 	 471.15872168540955   	 460
           3.0 	188697 	 471.22116291125616   	 460
           3.0 	188701 	 471.2265910545985    	 460
           3.0 	188707 	 471.23514320453006   	 460
           3.0 	188806 	 471.3648686647415    	 460
           3.0 	188889 	 471.4746871908506    	 460
           3.0 	188942 	 471.5445723573367    	 460
           3.0 	188951 	 471.5569957097371    	 460
           3.0 	189010 	 471.63502902587254   	 460
           4.0 	189014 	 471.640911090374     	 460
           3.0 	189038 	 471.67231421470643   	 460
           3.0 	189125 	 471.79045813481014   	 460
           3.0 	189161 	 471.83718260526655   	 460
           3.0 	189205 	 471.8958970983823    	 460
           3.0 	189216 	 471.9098377545675    	 460
           3.0 	189244 	 471.9466074347496    	 460
           3.0 	189301 	 472.02355254888533   	 460
           3.0 	189351 	 472.09413782755536   	 460
           3.0 	189376 	 472.12900197108587   	 460
           3.0 	189390 	 472.1474684993426    	 460
           3.0 	189416 	 472.1815590580305    	 460
           4.0 	189485 	 472.2759465376536    	 460
           3.0 	189491 	 472.28337955474854   	 460
           3.0 	189515 	 472.31529566844307   	 460
           3.0 	189553 	 472.365387014548     	 460
           5.0 	189583 	 472.40532613595326   	 460
           3.0 	189628 	 472.4654215534528    	 460
           3.0 	189650 	 472.4966897447904    	 460
           3.0 	189706 	 472.57378726800283   	 460
           3.0 	189742 	 472.6230941931407    	 460
           3.0 	189802 	 472.70098611116407   	 460
           3.0 	189835 	 472.744647749265     	 460
           3.0 	189920 	 472.8587010701497    	 460
           3.0 	189935 	 472.8780294775963    	 460
           3.0 	189946 	 472.8929248054822    	 460
           4.0 	189999 	 472.96406913201014   	 460
           4.0 	190045 	 473.02482069333394   	 460
           3.0 	190048 	 473.0289482752482    	 460
           3.0 	190064 	 473.0498036026955    	 460
           3.0 	190087 	 473.08062154452006   	 460
           3.0 	190105 	 473.1047458012899    	 460
           4.0 	190234 	 473.2814338207245    	 460
           3.0 	190262 	 473.32247117360436   	 460
           3.0 	190295 	 473.3660417397817    	 460
           3.0 	190299 	 473.37091855605445   	 460
           3.0 	190363 	 473.45634368260704   	 460
           5.0 	190494 	 473.6315620660782    	 460
           4.0 	190616 	 473.793940615654     	 460
           4.0 	190706 	 473.91879964669545   	 460
           4.0 	190758 	 473.98594375451404   	 460
           3.0 	190761 	 473.9895371516546    	 460
           4.0 	190797 	 474.0373586813609    	 460
           3.0 	190821 	 474.06990948915484   	 460
           3.0 	190831 	 474.0828714052836    	 460
           4.0 	190849 	 474.10768822431567   	 460
           3.0 	190960 	 474.2561673243841    	 460
           4.0 	190974 	 474.2746163010597    	 460
           4.0 	191051 	 474.37937029997505   	 460
           3.0 	191071 	 474.40588490962983   	 460
           3.0 	191109 	 474.45669045845665   	 460
           3.0 	191133 	 474.4892765680949    	 460
           3.0 	191177 	 474.5489264170329    	 460
           3.0 	191220 	 474.6065018018087    	 460
           3.0 	191248 	 474.6433313926061    	 460
           3.0 	191255 	 474.65249379078546   	 460
           3.0 	191357 	 474.78589080969493   	 460
           3.0 	191411 	 474.8559057275454    	 460
           3.0 	191414 	 474.8598541021347    	 460
           3.0 	191419 	 474.86586159070333   	 460
           3.0 	191435 	 474.88704085350037   	 460
           3.0 	191565 	 475.0606594244639    	 460
           3.0 	191600 	 475.108025209109     	 460
           5.0 	191664 	 475.1972941478094    	 460
           5.0 	191673 	 475.20996142228444   	 460
           4.0 	191760 	 475.326108165582     	 460
           3.0 	191770 	 475.33971023162206   	 460
           3.0 	191781 	 475.35517839193346   	 460
           3.0 	191825 	 475.4137151281039    	 460
           3.0 	191837 	 475.42922799189887   	 460
           4.0 	191852 	 475.4493911067645    	 460
           3.0 	191868 	 475.47127075592675   	 460
           3.0 	191925 	 475.5475683609645    	 460
           3.0 	191932 	 475.5568341970444    	 460
           3.0 	191946 	 475.57429050604503   	 460
           3.0 	191947 	 475.5755401889483    	 460
           3.0 	191952 	 475.58197698990506   	 460
           3.0 	191955 	 475.58578374783195   	 460
           3.0 	191968 	 475.60207111438115   	 460
           3.0 	191979 	 475.6170616467794    	 460
           3.0 	192015 	 475.6680346171061    	 460
           3.0 	192042 	 475.70407138268155   	 460
           3.0 	192063 	 475.73308932383856   	 460
           4.0 	192074 	 475.74864819844566   	 460
           3.0 	192096 	 475.7786267280579    	 460
           3.0 	192130 	 475.8240061958631    	 460
           3.0 	192196 	 475.9112431089083    	 460
           3.0 	192200 	 475.91688580513      	 460
           3.0 	192239 	 475.968583436807     	 460
           3.0 	192286 	 476.02780311902364   	 460
           3.0 	192292 	 476.03516630331677   	 460
           4.0 	192298 	 476.04368821382525   	 460
           3.0 	192312 	 476.0634189446767    	 460
           3.0 	192346 	 476.1083546002706    	 460
           3.0 	192422 	 476.20671099027      	 460
           3.0 	192434 	 476.2230204383532    	 460
           3.0 	192489 	 476.2971052567164    	 460
           3.0 	192522 	 476.33955920934676   	 460
           3.0 	192539 	 476.36074795325595   	 460
           3.0 	192549 	 476.3746393163999    	 460
           3.0 	192552 	 476.3788064599037    	 460
           3.0 	192597 	 476.43700050115586   	 460
           3.0 	192648 	 476.50434805949527   	 460
           3.0 	192663 	 476.5244667092959    	 460
           3.0 	192727 	 476.61161301533383   	 460
           3.0 	192732 	 476.61804036696753   	 460
           3.0 	192796 	 476.70069810946785   	 460
           3.0 	192824 	 476.73620322148      	 460
           5.0 	192861 	 476.78451019128164   	 460
           3.0 	192862 	 476.7857369621595    	 460
           3.0 	192868 	 476.7931635777156    	 460
           4.0 	193019 	 476.991058866183     	 460
           4.0 	193033 	 477.0083503405253    	 460
           3.0 	193041 	 477.0188056031863    	 460
           3.0 	193071 	 477.05663805007936   	 460
           3.0 	193082 	 477.0704580863317    	 460
           3.0 	193167 	 477.1859308520953    	 460
           3.0 	193216 	 477.25017865101495   	 460
           3.0 	193244 	 477.28567937612536   	 460
           4.0 	193246 	 477.28846937417984   	 460
